time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.797,0,0.08,0.39,0.4
1.807,0.44,-0.33,0.85,1.01
1.817,0.64,-0.51,0.74,1.1
1.827,0.62,-0.42,0.25,0.78
1.837,0.35,0.06,-0.61,0.7
1.847,-0.1,0.6,-1.57,1.68
1.857,-0.57,1,-2.33,2.6
1.867,-0.98,1.26,-2.87,3.28
1.877,-1.06,1.41,-3,3.48
1.887,-1.02,1.49,-2.68,3.23
1.897,-0.83,1.51,-2.13,2.74
1.906,-0.58,1.43,-1.73,2.32
1.917,-0.41,1.27,-1.58,2.07
1.927,-0.15,1.09,-1.62,1.96
1.936,-0.04,0.94,-1.74,1.98
1.946,-0.1,0.8,-1.68,1.87
1.956,-0.12,0.64,-1.5,1.64
1.966,-0.06,0.53,-1.13,1.25
1.976,-0.06,0.61,-0.69,0.93
1.986,-0.26,0.77,-0.22,0.85
1.996,-0.58,0.85,0.05,1.03
2.006,-0.81,0.88,0.23,1.22
2.016,-1.01,1.03,0.37,1.49
2.026,-1.18,1.17,0.44,1.72
2.036,-1.18,1.15,0.32,1.68
2.046,-0.8,1.07,0.2,1.35
2.056,-0.24,1.04,0.18,1.08
2.066,0.17,0.99,0.27,1.05
2.076,0.3,0.93,0.35,1.04
2.086,0.28,0.93,0.31,1.02
2.095,0.35,1.07,0.07,1.13
2.105,0.35,1.36,-0.34,1.44
2.115,0.25,1.57,-0.87,1.82
2.125,0.05,1.69,-1.21,2.08
2.135,-0.24,1.81,-1,2.08
2.145,-0.36,1.84,-0.25,1.89
2.155,-0.58,1.59,0.78,1.87
2.165,-0.61,1.2,1.67,2.15
2.175,-0.29,0.89,2.23,2.42
2.185,0.36,0.78,2.31,2.47
2.195,1.06,0.93,1.84,2.32
2.205,1.54,1.13,1.07,2.19
2.215,1.68,1.34,0.45,2.19
2.224,1.57,1.59,0.33,2.25
2.234,1.19,1.85,0.63,2.28
2.244,0.65,1.98,1.16,2.38
2.254,-0.15,1.87,2.13,2.84
2.264,-0.94,1.53,3.36,3.81
2.274,-1.37,1.13,4.47,4.81
2.284,-1.32,0.73,5.14,5.36
2.294,-0.77,0.21,5.1,5.17
2.304,0.07,-0.25,4.3,4.31
2.314,0.85,-0.41,2.87,3.03
2.324,1.2,-0.48,1.37,1.88
2.334,1.25,-0.58,0.04,1.37
2.344,1.17,-0.54,-0.79,1.51
2.354,0.91,-0.6,-0.88,1.4
2.364,0.63,-0.86,-0.35,1.12
2.373,0.45,-1.13,0.54,1.33
2.383,0.3,-1.37,1.46,2.03
2.393,0.25,-1.58,1.94,2.51
2.403,0.3,-1.72,1.73,2.46
2.413,0.47,-1.79,1.04,2.13
2.423,0.66,-1.82,-0.05,1.94
2.433,0.83,-1.85,-1.33,2.42
2.443,1.07,-1.79,-2.45,3.22
2.453,1.42,-1.65,-3.25,3.91
2.463,1.64,-1.46,-3.77,4.36
2.473,1.7,-1.33,-4.13,4.66
2.483,1.92,-1.2,-3.89,4.5
2.492,1.93,-1.17,-3.16,3.89
2.502,1.75,-1.26,-2.43,3.25
2.512,1.51,-1.24,-1.92,2.74
2.522,1.32,-1.11,-1.77,2.48
2.532,1.06,-0.9,-1.92,2.37
2.542,0.76,-0.73,-2.18,2.42
2.552,0.46,-0.54,-2.27,2.38
2.562,0.29,-0.31,-2.33,2.37
2.572,0.07,-0.03,-2.55,2.56
2.582,-0.13,0.21,-2.83,2.84
2.592,-0.12,0.43,-2.93,2.96
2.602,0.2,0.52,-2.41,2.48
2.612,0.43,0.39,-1.46,1.57
2.622,0.5,0.17,-0.4,0.66
2.632,0.34,0.11,0.45,0.57
2.642,0.29,0.11,0.6,0.68
2.651,0.3,0.19,0.04,0.36
2.661,0.12,0.27,-0.95,0.99
2.671,-0.14,0.51,-2.16,2.23
2.681,-0.34,0.85,-2.9,3.04
2.691,-0.5,1.07,-2.6,2.85
2.701,-0.54,0.97,-1.53,1.89
2.711,-0.58,0.65,-0.01,0.88
2.721,-0.79,0.32,1.33,1.58
2.731,-1.53,0.17,2.47,2.92
2.741,-5.34,0.37,6.46,8.39
2.751,-1.48,1.62,4.35,4.87
2.761,-1.08,1.01,2.75,3.12
2.771,-1.15,0.67,0.73,1.52
2.781,-1.76,1.58,0.1,2.37
2.79,-2.03,2.33,0.6,3.15
2.8,-2.11,2.07,1.09,3.15
2.81,-1.88,1.99,0.63,2.81
2.82,-1.13,1.58,0.47,2
2.83,-1.55,0.25,1.2,1.98
2.84,-1.72,-0.96,2.94,3.54
2.85,-1.63,-1.82,5.03,5.59
2.86,-1.63,-2.18,5.86,6.46
2.87,-1.16,-2.25,4.92,5.53
2.88,-0.4,-2.32,2.92,3.75
2.89,0.11,-2.17,0.89,2.35
2.9,0.04,-1.88,-0.41,1.93
2.91,-0.05,-1.52,-1.06,1.85
2.92,-0.2,-1.08,-1.18,1.61
2.929,-0.55,-0.53,-0.92,1.2
2.939,-0.94,-0.1,-0.42,1.04
2.949,-1.07,-0.06,0.29,1.11
2.959,-0.88,-0.28,0.75,1.19
2.969,-0.5,-0.58,0.76,1.08
2.979,-0.12,-0.81,0.5,0.95
2.989,0.05,-0.95,0.15,0.97
2.999,0.27,-1.1,-1.75,2.08
3.009,-0.13,-1.04,-5.63,5.72
3.019,-0.39,-0.33,-2.63,2.67
3.029,-0.58,-0.34,-1.97,2.08
3.039,0.06,-0.03,-1.86,1.86
3.049,0.24,-0.35,-2.53,2.56
3.059,-0.46,-1.03,-3.37,3.55
3.068,-0.52,-1.13,-2.83,3.09
3.078,0.16,-0.77,-2.52,2.64
3.088,0.32,-0.72,-2.3,2.43
3.098,0.06,-0.69,-2.11,2.22
3.108,-0.09,-0.56,-2.15,2.22
3.118,-0.13,-0.32,-2.38,2.41
3.128,-0.19,-0.08,-2.53,2.54
3.138,-0.26,0.12,-2.6,2.61
3.148,-0.29,0.33,-2.67,2.71
3.158,-0.32,0.47,-2.73,2.79
3.168,-0.21,0.5,-2.65,2.71
3.178,-0.08,0.49,-2.38,2.43
3.188,-0.14,0.63,-1.66,1.78
3.197,-0.22,0.64,-0.78,1.03
3.207,-0.36,0.64,-0.12,0.74
3.217,-0.53,0.72,0.14,0.9
3.227,-0.59,0.82,0.1,1.01
3.237,-0.59,1.01,-0.05,1.17
3.247,-0.56,1.25,-0.17,1.38
3.257,-0.63,1.51,-0.3,1.66
3.267,-0.54,1.64,-0.59,1.83
3.277,-0.22,1.7,-0.61,1.82
3.287,0.23,1.73,0,1.74
3.297,0.34,1.7,1.08,2.04
3.307,0.1,1.48,2.53,2.93
3.317,-0.27,1.09,3.82,3.98
3.327,-0.47,0.79,4.19,4.29
3.337,0.06,0.54,3.92,3.96
3.346,0.17,1.22,3.67,3.87
3.356,-0.55,2.2,3.3,4.01
3.366,-1.51,2.19,3.14,4.12
3.376,-1.57,2.17,2.75,3.84
3.386,-1.31,2.32,1.9,3.28
3.396,-1.05,2.59,1.42,3.14
3.406,-0.78,2.6,1.97,3.36
3.416,-0.5,2.28,3.16,3.93
3.426,-0.38,1.77,4.44,4.79
3.436,-0.51,0.93,5.02,5.13
3.446,-0.46,0.12,4.77,4.8
3.456,-0.3,-0.03,3.7,3.71
3.466,-0.06,-0.02,2.21,2.21
3.476,0.02,0.19,0.78,0.8
3.485,-0.26,0.67,-0.32,0.79
3.496,-0.95,1.08,-0.87,1.68
3.505,-1.44,0.95,-0.7,1.86
3.515,-1.37,0.72,-0.59,1.66
3.525,-1.54,-0.06,-1.18,1.94
3.535,-1.82,-1.03,-1.52,2.58
3.545,6.36,0.28,-4.84,8
3.555,8.09,0.67,-5.43,9.77
3.565,1.92,-1.68,-4.3,5
3.575,-0.38,-3.13,-2.96,4.32
3.585,0.6,-2.47,-2.45,3.54
3.595,-0.29,-1.99,-3.92,4.4
3.605,-0.39,-2.17,-4.31,4.85
3.615,0.34,-2.52,-4.24,4.94
3.625,0.77,-2.67,-4.58,5.35
3.635,0.82,-2.78,-5.26,6.01
3.644,0.78,-2.99,-5.93,6.69
3.654,1.17,-3.38,-6.2,7.15
3.664,1.91,-3.73,-6.06,7.37
3.674,2.5,-4.02,-5.38,7.17
3.684,2.74,-4.13,-4.59,6.75
3.694,2.22,-4.09,-5.02,6.84
3.704,2.5,-4.21,-4.93,6.94
3.714,3.08,-4.47,-4.77,7.23
3.724,3.36,-4.77,-5.11,7.75
3.734,3.35,-4.97,-6.2,8.63
3.744,3.33,-4.92,-7.29,9.4
3.754,3.51,-5.03,-7.76,9.89
3.764,3.61,-5.41,-7.58,9.98
3.774,3.35,-5.71,-7.3,9.85
3.783,3.22,-5.98,-6.79,9.6
3.793,2.91,-6.24,-5.9,9.06
3.803,2.57,-6.51,-4.91,8.55
3.813,2.3,-6.78,-4.08,8.24
3.823,1.9,-7.22,-3.4,8.21
3.833,1.59,-7.79,-2.47,8.32
3.843,1.42,-8.06,-1.03,8.25
3.853,0.78,-7.86,0.7,7.93
3.863,-0.74,-7.5,2.06,7.81
3.873,-1.99,-7.4,2.4,8.03
3.883,-2.53,-7.41,2.38,8.18
3.893,-2.49,-7.47,2.2,8.17
3.903,-2.25,-7.47,2.23,8.12
3.913,-2.19,-7.76,2.24,8.37
3.922,-2.53,-8.43,2.19,9.07
3.932,-3.28,-9.24,2.25,10.06
3.942,-3.88,-10.17,2.09,11.09
3.952,-4.51,-11.28,2.02,12.31
3.962,-4.87,-12.1,2.35,13.26
3.972,-5.24,-12.25,3.2,13.7
3.982,-5.67,-11.91,4.46,13.93
3.992,-6.14,-11.09,6.31,14.16
4.002,-6.48,-9.83,8.43,14.48
4.012,-6.83,-8.39,10.37,14.98
4.022,-7.4,-6.89,11.74,15.49
4.032,-7.98,-5.5,12.5,15.82
4.042,-8.65,-3.99,13.02,16.13
4.051,-9.3,-2.46,12.89,16.08
4.061,-10.01,-1.14,12.02,15.68
4.071,-10.45,-0.05,10.46,14.79
4.081,-10.61,0.82,8.44,13.58
4.091,-10.58,1.61,6.31,12.42
4.101,-10.23,2.46,4.06,11.28
4.111,-9.72,3.35,1.84,10.45
4.121,-9.4,3.93,0.23,10.2
4.131,-9.08,4.19,-0.63,10.02
4.141,-8.48,4.5,-0.81,9.64
4.151,-7.9,4.82,-0.68,9.28
4.161,-7.1,5.03,-0.42,8.71
4.171,-6.21,5.06,-0.27,8.02
4.181,-5.12,4.99,-0.08,7.15
4.191,-4.02,4.82,-0.04,6.28
4.201,-3.16,4.61,-0.18,5.59
4.21,-2.32,4.4,-0.38,4.99
4.22,-1.44,3.98,-0.67,4.29
4.23,-0.6,3.59,-0.8,3.72
4.24,0.08,3.38,-0.53,3.43
4.25,0.72,3.35,-0.2,3.44
4.26,1.11,3.51,0.09,3.68
4.27,1.28,3.76,0.19,3.97
4.28,1.26,4.01,0.08,4.2
4.29,1.02,4.24,-0.03,4.36
4.3,0.79,4.26,-0.32,4.35
4.31,0.47,4.2,-0.56,4.26
4.32,0.03,4.1,-0.59,4.14
4.33,-0.44,3.94,-0.64,4.02
4.34,-0.96,3.68,-0.63,3.85
4.349,-1.39,3.29,-0.36,3.59
4.359,-1.76,3.21,0.05,3.66
4.369,-2.42,3.38,0.14,4.16
4.379,-3.25,3.41,-0.07,4.71
4.389,-4.12,3.31,-0.38,5.3
4.399,-4.94,3.14,-0.8,5.91
4.409,-5.68,2.85,-1.17,6.46
4.419,-6.39,2.57,-1.37,7.03
4.429,-7.07,2.15,-1.26,7.5
4.439,-7.54,1.61,-0.96,7.77
4.449,-7.84,1.13,-0.63,7.95
4.459,-7.89,0.74,-0.33,7.93
4.469,-8.11,0.59,0,8.13
4.478,-8.94,0.3,0.34,8.95
4.488,-10.15,-0.69,0.66,10.19
4.498,-10.9,-2.25,1.33,11.21
4.508,-10.52,-3.64,1.95,11.3
4.518,-9.79,-4.73,1.93,11.04
4.528,-8.72,-5.14,1.77,10.27
4.538,-7.74,-4.44,1.95,9.13
4.548,-7.27,-3.07,2.25,8.21
4.558,-7.47,-1.69,2.39,8.03
4.568,-7.68,-0.49,2.23,8.01
4.578,-7.25,0.58,1.56,7.44
4.588,-6.69,1.34,0.84,6.87
4.598,-6.11,1.21,0.6,6.25
4.608,-5.68,0.16,1.05,5.78
4.618,-5.09,-1.56,1.73,5.6
4.628,-3.92,-3.04,2.43,5.52
4.638,-2.53,-3.83,3.04,5.5
4.647,-1.47,-4.2,3.38,5.58
4.657,-0.76,-4.29,3.44,5.55
4.667,-0.39,-4.17,3.32,5.34
4.677,-0.14,-3.96,3.07,5.01
4.687,0.1,-3.7,2.62,4.53
4.697,0.34,-3.46,2.12,4.07
4.707,0.7,-3.4,1.71,3.87
4.717,1.17,-3.53,1.6,4.05
4.727,1.78,-3.7,1.55,4.39
4.737,2.49,-3.96,1.61,4.94
4.747,3.2,-4.19,1.74,5.55
4.757,3.88,-4.29,1.95,6.1
4.767,4.45,-4.35,2.05,6.55
4.776,4.84,-4.36,2,6.81
4.786,5.21,-4.36,1.8,7.03
4.796,5.5,-4.3,1.55,7.15
4.806,5.68,-4.23,1.27,7.19
4.816,5.8,-4.06,1.08,7.16
4.826,5.88,-3.87,0.94,7.1
4.836,5.98,-3.78,0.76,7.11
4.846,6.22,-3.74,0.74,7.3
4.856,6.53,-3.8,0.84,7.6
4.866,6.93,-3.7,1.02,7.92
4.876,7.08,-3.63,1.22,8.05
4.886,7.25,-3.71,1.36,8.25
4.896,7.43,-3.81,1.34,8.46
4.906,7.68,-3.96,1.33,8.74
4.915,7.89,-4.03,1.42,8.97
4.925,7.98,-4.09,1.43,9.08
4.935,7.95,-4.09,1.36,9.04
4.945,7.74,-4.07,1.38,8.85
4.955,7.49,-4.09,1.39,8.65
4.965,7.27,-4.37,1.3,8.58
4.975,7.21,-4.65,1.22,8.66
4.985,7.09,-4.69,1.18,8.58
4.995,6.77,-4.73,1.19,8.34
5.005,6.37,-4.8,1.29,8.08
5.015,5.97,-4.86,1.29,7.81
5.025,5.75,-5.08,1.18,7.76
5.037,5.68,-5.26,1.23,7.84
5.045,5.26,-5.34,1.15,7.58
5.055,4.32,-5.79,0.45,7.23
5.064,3.34,-6.47,-0.28,7.29
5.074,2.52,-7.12,-0.87,7.6
5.084,1.7,-7.5,-1.02,7.76
5.094,1.15,-7.59,-0.93,7.73
5.104,0.85,-7.48,-0.61,7.56
5.114,0.62,-7.05,0.15,7.08
5.124,0.35,-6.36,1.05,6.45
5.134,0.01,-5.55,1.79,5.84
5.145,-0.38,-4.85,2.3,5.38
5.154,-0.59,-4.14,2.6,4.93
5.164,-0.91,-3.52,2.81,4.59
5.174,-1.21,-3.12,2.91,4.44
5.184,-1.39,-2.93,2.89,4.35
5.193,-1.4,-2.83,2.72,4.16
5.204,-1.36,-2.68,2.43,3.87
5.213,-1.48,-2.4,2.25,3.61
5.223,-1.89,-1.97,2.12,3.45
5.233,-2.48,-1.49,1.84,3.43
5.243,-2.91,-0.99,1.39,3.37
5.253,-3.17,-0.5,0.81,3.31
5.263,-3.38,0.08,0.11,3.39
5.273,-3.52,0.62,-0.55,3.61
5.283,-3.73,1.14,-0.86,3.99
5.293,-3.76,1.52,-0.96,4.17
5.303,-3.43,1.69,-0.79,3.9
5.313,-3.04,1.84,-0.17,3.56
5.323,-2.75,2.1,0.78,3.55
5.333,-2.36,2.34,1.51,3.65
5.342,-1.97,2.38,1.94,3.65
5.352,-1.61,2.33,2.11,3.53
5.362,-1.35,2.22,2.17,3.38
5.372,-1.12,2.11,1.91,3.06
5.382,-1.15,2.2,1.52,2.91
5.392,-1.38,2.38,1.07,2.95
5.402,-1.58,2.43,0.61,2.96
5.412,-1.67,2.38,0.34,2.93
5.422,-1.81,2.45,0.25,3.06
5.432,-2.14,2.57,0.25,3.36
5.442,-2.64,2.66,0.26,3.76
5.452,-3.21,2.87,0.35,4.32
5.462,-3.8,3.01,0.32,4.86
5.472,-4.38,3.19,0.11,5.43
5.481,-4.85,3.44,-0.14,5.94
5.491,-5.44,3.66,-0.33,6.56
5.501,-6.02,3.85,-0.57,7.17
5.511,-6.68,3.64,-0.81,7.66
5.521,-7.21,3.6,-0.82,8.1
5.531,-7.59,3.58,-0.66,8.42
5.541,-8.08,3.36,-0.5,8.76
5.551,-8.41,3.06,-0.38,8.96
5.561,-8.53,2.78,-0.17,8.97
5.571,-8.5,2.68,0.1,8.92
5.581,-8.52,2.75,0.45,8.96
5.591,-8.61,2.84,0.86,9.1
5.601,-8.92,2.55,1.11,9.34
5.611,-9.14,1.91,1.4,9.44
5.621,-9.12,1.14,1.76,9.36
5.63,-8.97,0.25,1.96,9.19
5.64,-8.78,-0.7,1.97,9.03
5.65,-8.47,-1.42,1.97,8.82
5.66,-8.1,-1.59,2.19,8.54
5.67,-7.84,-1.29,2.44,8.31
5.68,-7.67,-0.62,2.45,8.08
5.69,-7.39,0.16,2.19,7.71
5.7,-6.97,0.75,1.86,7.26
5.71,-6.71,1.01,1.58,6.97
5.72,-6.47,1.04,1.36,6.69
5.73,-6.11,0.75,1.25,6.28
5.74,-5.63,0.14,1.27,5.78
5.75,-5.15,-0.76,1.25,5.35
5.76,-4.68,-1.75,1.21,5.14
5.77,-4.01,-2.65,1.54,5.05
5.779,-3.31,-3.46,1.87,5.14
5.789,-2.72,-4.08,2.14,5.35
5.799,-2.11,-4.47,2.4,5.49
5.809,-1.54,-4.59,2.57,5.48
5.819,-1.09,-4.49,2.67,5.34
5.829,-0.79,-4.21,2.71,5.07
5.839,-0.57,-3.95,2.69,4.81
5.849,-0.26,-4,2.58,4.77
5.859,0.16,-4.13,2.43,4.79
5.869,0.66,-4.34,2.38,4.99
5.879,1.21,-4.72,2.34,5.41
5.889,1.84,-5.19,2.37,5.99
5.899,2.61,-5.54,2.4,6.58
5.909,3.4,-5.9,2.43,7.23
5.918,4.17,-6.17,2.42,7.83
5.928,4.89,-6.23,2.44,8.29
5.938,5.44,-6.14,2.46,8.57
5.948,5.83,-6.01,2.46,8.73
5.958,6.16,-5.81,2.35,8.79
5.968,6.45,-5.59,2.11,8.79
5.978,6.64,-5.32,1.85,8.71
5.988,6.8,-5.08,1.63,8.65
5.998,6.91,-4.9,1.46,8.59
6.008,6.96,-4.81,1.27,8.56
6.018,7.16,-4.7,1.27,8.66
6.028,7.38,-4.67,1.3,8.83
6.038,7.58,-4.76,1.33,9.05
6.048,7.78,-4.85,1.33,9.27
6.058,7.99,-4.88,1.4,9.46
6.067,8.08,-4.87,1.45,9.55
6.077,8.16,-4.96,1.35,9.64
6.087,8.27,-5.09,0.96,9.76
6.097,8.24,-5.15,0.68,9.74
6.107,8.07,-5.23,0.61,9.63
6.117,7.82,-5.32,0.47,9.47
6.127,7.5,-5.44,0.32,9.27
6.137,7.22,-5.6,0.29,9.15
6.147,6.99,-5.59,0.36,8.96
6.157,6.67,-5.49,0.44,8.65
6.167,6.33,-5.37,0.5,8.32
6.177,5.96,-5.21,0.46,7.93
6.187,5.51,-5.14,0.36,7.54
6.197,4.82,-5.23,0.15,7.12
6.206,4.2,-5.54,-0.28,6.96
6.216,3.69,-6.08,-0.82,7.16
6.226,3.23,-6.8,-1.15,7.61
6.236,2.91,-7.35,-1.26,8
6.246,2.6,-7.84,-1.17,8.34
6.256,2.48,-8.15,-0.73,8.55
6.266,2.4,-7.92,0.11,8.28
6.276,1.97,-7.11,1.16,7.47
6.286,1.36,-5.89,2.03,6.38
6.296,0.77,-4.72,2.35,5.33
6.306,0.03,-3.86,2.32,4.5
6.316,-0.61,-3.25,2.15,3.95
6.326,-1.07,-2.95,2.04,3.75
6.335,-1.37,-3.01,1.85,3.79
6.345,-1.71,-3.23,1.93,4.13
6.355,-1.86,-3.5,2.32,4.59
6.365,-1.99,-3.74,2.78,5.07
6.375,-2.24,-3.68,3.13,5.33
6.385,-2.62,-3.35,3.24,5.34
6.395,-3.35,-2.88,3.16,5.43
6.405,-4.1,-2.23,2.8,5.45
6.415,-4.72,-1.45,2.11,5.37
6.425,-5.18,-0.64,1.42,5.41
6.435,-5.49,-0.01,0.78,5.55
6.445,-5.57,0.65,0.49,5.63
6.455,-5.5,1.26,0.82,5.7
6.465,-5.29,1.71,1.37,5.72
