time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.795,-1.21,-0.95,3.65,3.96
0.804,-0.93,-1.02,3.11,3.41
0.814,-0.46,-0.97,2.57,2.79
0.824,0.05,-0.87,2.14,2.31
0.834,0.56,-0.67,1.92,2.11
0.844,1.04,-0.51,1.92,2.25
0.854,1.53,-0.49,1.9,2.49
0.864,1.95,-0.68,1.74,2.7
0.874,2.13,-1.11,1.39,2.78
0.884,2.02,-1.62,0.88,2.73
0.894,1.72,-2.06,0.31,2.7
0.904,1.36,-2.4,-0.28,2.78
0.914,1.03,-2.75,-0.78,3.04
0.924,0.89,-3.03,-1.3,3.42
0.934,0.84,-3.26,-1.88,3.85
0.943,0.87,-3.28,-2.44,4.18
0.953,0.93,-3.14,-2.91,4.38
0.963,1.06,-2.93,-3.33,4.56
0.973,1.24,-2.72,-3.6,4.68
0.983,1.4,-2.53,-3.8,4.77
0.993,1.46,-2.38,-3.96,4.84
1.003,1.44,-2.35,-4.14,4.97
1.013,1.33,-2.4,-4.28,5.08
1.023,1.26,-2.47,-4.32,5.14
1.033,1.18,-2.53,-4.37,5.19
1.043,1.18,-2.5,-4.41,5.21
1.053,1.22,-2.39,-4.55,5.28
1.063,1.23,-2.27,-4.63,5.3
1.073,1.19,-2.2,-4.61,5.25
1.083,1.11,-2.12,-4.39,5
1.092,1.03,-2.08,-4.04,4.66
1.102,0.97,-2.13,-3.58,4.28
1.112,0.85,-2.17,-3.05,3.84
1.122,0.68,-2.21,-2.55,3.44
1.132,0.37,-2.15,-2.12,3.04
1.142,-0.16,-1.96,-1.71,2.6
1.152,-0.72,-1.69,-1.18,2.18
1.162,-1.22,-1.5,-0.6,2.02
1.172,-1.69,-1.47,0.01,2.24
1.182,-2,-1.41,0.66,2.53
1.192,-1.93,-1.14,1.24,2.56
1.202,-1.69,-0.73,1.7,2.51
1.212,-1.42,-0.22,2.23,2.66
1.222,-1.13,0.35,2.72,2.97
1.231,-0.84,1.02,3.01,3.28
1.241,-0.48,1.63,3.09,3.53
1.251,0,2.06,3.13,3.75
1.261,0.44,2.43,3.29,4.11
1.271,0.69,2.87,3.46,4.55
1.281,0.95,3.23,3.61,4.93
1.291,1.38,3.38,3.75,5.23
1.301,1.9,3.07,4.01,5.39
1.311,2.37,2.25,4.43,5.5
1.321,2.58,1.3,5.02,5.8
1.331,2.37,0.4,5.46,5.97
1.341,1.62,-0.29,5.63,5.87
1.351,0.38,-0.76,5.55,5.62
1.361,-0.94,-1.06,5.26,5.44
1.371,-1.73,-1.25,4.7,5.17
1.381,-1.68,-1.18,3.95,4.45
1.39,-0.82,-0.74,3.04,3.23
1.4,0.41,-0.08,2.13,2.17
1.41,1.64,0.45,1.27,2.12
1.42,2.93,0.77,0.53,3.08
1.43,4.09,1.15,0.02,4.25
1.44,4.84,1.55,-0.42,5.1
1.45,5.14,1.78,-0.76,5.49
1.46,4.95,1.67,-0.98,5.32
1.47,4.33,1.23,-1.07,4.63
1.48,3.57,0.62,-1.05,3.77
1.49,2.76,-0.04,-1.02,2.95
1.5,2.14,-0.72,-1.1,2.51
1.51,1.65,-1.2,-1.22,2.38
1.52,1.26,-1.36,-1.28,2.25
1.53,0.93,-1.31,-1.31,2.07
1.539,0.72,-1.2,-1.38,1.97
1.549,0.65,-1.03,-1.54,1.97
1.559,0.7,-0.85,-1.79,2.1
1.569,0.69,-0.71,-2.07,2.29
1.579,0.53,-0.63,-2.39,2.53
1.589,0.34,-0.47,-2.69,2.75
1.599,0.1,-0.22,-2.93,2.94
1.609,-0.23,-0.05,-3.06,3.07
1.619,-0.54,-0.03,-3.09,3.13
1.629,-0.8,-0.02,-2.95,3.06
1.639,-0.95,0.07,-2.73,2.89
1.649,-0.98,0.27,-2.44,2.65
1.659,-0.82,0.57,-2.05,2.28
1.669,-0.61,0.83,-1.65,1.94
1.679,-0.36,0.97,-1.3,1.67
1.689,-0.08,1.07,-1.04,1.49
1.698,-0.06,1.17,-0.75,1.39
1.708,-0.4,1.24,-0.37,1.35
1.718,-0.83,1.11,-0.17,1.4
1.728,-1.26,0.88,-0.14,1.54
1.738,-1.62,0.73,-0.21,1.79
1.748,-2,0.64,-0.26,2.12
1.758,-2.28,0.64,-0.21,2.38
1.768,-2.31,0.71,-0.04,2.41
1.778,-2.14,0.81,0.26,2.3
1.788,-1.97,0.85,0.64,2.25
1.798,-2,0.82,1.16,2.45
1.808,-2.05,0.78,1.69,2.77
1.817,-2.09,0.73,2.09,3.04
1.827,-2.16,0.75,2.12,3.11
1.837,-2.22,0.83,1.82,2.99
1.847,-2.16,0.92,1.33,2.7
1.857,-1.86,1.05,0.85,2.3
1.867,-1.5,1.1,0.56,1.94
1.877,-1.31,1.21,0.71,1.91
1.887,-1.33,1.24,1.49,2.35
1.897,-1.39,0.84,2.69,3.14
1.907,-1.67,0.05,3.83,4.18
1.917,-2.24,-0.87,4.53,5.13
1.927,-2.81,-1.82,4.65,5.73
1.937,-3.07,-2.55,4.09,5.72
1.947,-3.17,-2.92,2.98,5.24
1.957,-3.13,-2.73,1.61,4.46
1.966,-2.86,-2.14,0.41,3.59
1.976,-2.22,-1.35,-0.36,2.62
1.987,-1.37,-0.55,-0.7,1.63
1.996,-0.5,0.13,-0.62,0.81
2.006,0.19,0.59,-0.14,0.63
2.016,0.58,0.77,0.66,1.17
2.026,0.6,0.59,1.51,1.73
2.036,0.34,0.1,2.17,2.2
2.046,-0.15,-0.55,2.58,2.64
2.056,-0.74,-1.19,2.68,3.03
2.066,-1.23,-1.74,2.42,3.22
2.076,-1.42,-2.22,1.85,3.22
2.086,-1.34,-2.51,1.14,3.06
2.096,-1.12,-2.47,0.45,2.75
2.106,-0.78,-2.22,-0.15,2.36
2.116,-0.37,-1.88,-0.61,2.01
2.126,-0.03,-1.6,-0.93,1.85
2.135,0.24,-1.45,-1.14,1.86
2.145,0.5,-1.38,-1.26,1.93
2.155,0.66,-1.42,-1.4,2.1
2.165,0.7,-1.49,-1.53,2.25
2.175,0.69,-1.48,-1.63,2.31
2.185,0.71,-1.39,-1.69,2.3
2.195,0.7,-1.24,-1.76,2.26
2.205,0.69,-1.15,-1.72,2.18
2.215,0.59,-1.09,-1.53,1.97
2.225,0.45,-1.07,-1.2,1.67
2.235,0.23,-1.11,-0.79,1.39
2.245,-0.1,-1.21,-0.31,1.25
2.255,-0.44,-1.42,0.1,1.49
2.264,-0.7,-1.79,0.3,1.94
2.274,-0.79,-2.03,0.34,2.2
2.284,-0.83,-2.07,0.31,2.25
2.294,-0.95,-1.91,0.2,2.14
2.304,-1.07,-1.61,0.09,1.94
2.314,-1.19,-1.39,-0.02,1.83
2.324,-1.23,-1.4,-0.1,1.87
2.334,-1.34,-1.46,-0.09,1.98
2.344,-1.6,-1.48,0.07,2.18
2.354,-1.88,-1.39,0.26,2.35
2.364,-2.15,-1.3,0.29,2.53
2.374,-2.16,-1.29,0.11,2.52
2.384,-1.78,-1.35,-0.22,2.25
2.394,-1.18,-1.47,-0.5,1.95
2.404,-0.59,-1.44,-0.44,1.62
2.413,-0.43,-1.28,0.17,1.37
2.423,-0.73,-1.21,1.02,1.74
2.433,-1.18,-1.38,1.81,2.57
2.443,-1.48,-1.72,2.23,3.18
2.453,-1.66,-1.99,2.2,3.4
2.463,-1.62,-2.02,1.69,3.1
2.473,-1.56,-1.82,0.94,2.57
2.483,-1.4,-1.37,0.28,1.97
2.493,-1.19,-0.78,-0.03,1.43
2.503,-0.88,-0.34,-0.05,0.94
2.513,-0.51,-0.09,0.23,0.57
2.523,-0.26,-0.08,0.73,0.78
2.533,-0.16,-0.28,1.21,1.25
2.543,-0.16,-0.64,1.54,1.68
2.553,-0.28,-1.03,1.68,1.99
2.562,-0.53,-1.36,1.59,2.15
2.572,-0.85,-1.48,1.3,2.15
2.582,-1.07,-1.52,0.86,2.05
2.592,-1.13,-1.58,0.42,1.99
2.602,-1.11,-1.59,0.05,1.94
2.612,-1.07,-1.52,-0.23,1.87
2.622,-1.17,-1.45,-0.39,1.9
2.632,-1.28,-1.46,-0.42,1.98
2.642,-1.35,-1.54,-0.33,2.08
2.652,-1.39,-1.66,-0.19,2.17
2.662,-1.38,-1.77,-0.18,2.25
2.672,-1.34,-1.87,-0.26,2.32
2.682,-1.23,-1.87,-0.43,2.28
2.692,-1.11,-1.83,-0.71,2.25
2.702,-1.07,-1.77,-0.94,2.27
2.711,-1.15,-1.71,-1.04,2.3
2.721,-1.27,-1.68,-0.99,2.33
2.731,-1.55,-1.72,-0.72,2.43
2.741,-1.88,-1.81,-0.23,2.62
2.751,-2.18,-1.94,0.37,2.94
2.761,-2.36,-2.13,0.97,3.32
2.771,-2.42,-2.35,1.47,3.67
2.781,-2.41,-2.5,1.79,3.9
2.791,-2.42,-2.54,2.02,4.04
2.801,-2.44,-2.48,2.22,4.13
2.811,-2.31,-2.45,2.38,4.13
2.821,-2.01,-2.55,2.43,4.05
2.831,-1.77,-2.56,2.42,3.95
2.841,-1.56,-2.62,2.21,3.77
2.85,-1.32,-2.76,1.93,3.62
2.86,-1.21,-2.71,1.79,3.46
2.87,-1.29,-2.42,1.84,3.3
2.88,-1.26,-1.99,2.06,3.13
2.89,-0.99,-1.71,2.32,3.04
2.9,-0.56,-1.58,2.72,3.19
2.91,-0.15,-1.52,3.18,3.53
2.92,0.08,-1.6,3.57,3.91
2.93,0.12,-1.82,3.81,4.22
2.94,-0.03,-2.18,3.83,4.41
2.95,-0.28,-2.56,3.5,4.34
2.96,-0.43,-2.88,2.7,3.98
2.97,-0.59,-2.91,1.64,3.39
2.98,-0.76,-2.64,0.7,2.84
2.99,-0.97,-2.2,0.06,2.4
2.999,-1.07,-1.64,-0.16,1.96
3.009,-0.96,-1.09,-0.02,1.45
3.019,-0.76,-0.66,0.44,1.1
3.029,-0.57,-0.5,1.2,1.42
3.039,-0.44,-0.57,2.01,2.14
3.049,-0.43,-0.88,2.73,2.9
3.059,-0.55,-1.31,3.3,3.59
3.069,-0.67,-1.68,3.52,3.96
3.079,-0.79,-1.97,3.33,3.95
3.089,-0.8,-2.06,2.87,3.62
3.099,-0.77,-1.96,2.31,3.12
3.109,-0.81,-1.74,1.76,2.61
3.119,-0.84,-1.71,1.3,2.3
3.129,-0.9,-2.09,0.97,2.48
3.139,-1.25,-1.75,1.04,2.39
3.148,-1.11,-1.76,1.17,2.39
3.158,-0.72,-2,1.29,2.48
3.168,-0.32,-1.92,1.49,2.45
3.178,0.18,-1.7,1.44,2.24
3.188,0.69,-1.54,1.07,2
3.198,1,-1.26,0.43,1.66
3.208,1.07,-0.8,-0.38,1.39
3.218,0.98,-0.48,-1.19,1.61
3.228,0.61,-0.41,-1.91,2.05
3.238,0.26,-0.48,-2.23,2.29
3.248,-0.36,-0.52,-2.21,2.3
3.258,-0.88,-0.72,-1.99,2.29
3.268,-1.54,-0.96,-1.64,2.45
3.278,-2.18,-1.09,-1.34,2.78
3.288,-2.7,-1.34,-1.14,3.22
3.297,-3.1,-1.39,-1.1,3.57
3.307,-2.82,-1.54,-1.02,3.37
3.317,-1.81,-1.6,-0.77,2.54
3.327,-1.04,-1.35,-0.56,1.8
3.337,-0.68,-0.81,-0.55,1.19
3.347,-0.39,-0.42,-0.63,0.86
3.357,-0.11,-0.28,-0.78,0.83
3.367,0.03,-0.34,-1.13,1.18
3.377,-0.05,-0.41,-1.19,1.26
3.387,-0.15,-0.34,-1.09,1.15
3.397,-0.14,-0.21,-0.97,1
3.407,-0.02,-0.14,-0.85,0.86
3.417,0,-0.12,-0.72,0.73
3.427,0.1,-0.04,-0.7,0.71
3.436,0.26,0.08,-0.85,0.9
3.446,0.46,0.24,-1.04,1.16
3.456,0.6,0.29,-1.28,1.45
3.466,0.76,0,-1.61,1.78
3.476,0.21,0.13,-1.11,1.13
3.486,-0.04,0.81,-1.09,1.36
3.496,0.65,0.76,-1.05,1.45
3.506,0.48,0.54,-0.4,0.83
3.516,0.72,0.31,-0.54,0.95
3.526,0.62,0.23,-0.56,0.87
3.536,0.53,0.27,-0.49,0.77
3.546,0.19,0.27,0.43,0.54
3.556,0.84,0.38,0.55,1.08
3.566,1.33,0.45,1.08,1.77
3.576,1.68,0.46,1.08,2.05
3.586,1.97,0.42,0.85,2.19
3.595,2.05,0.22,0.61,2.15
3.605,1.88,-0.2,0.28,1.91
3.615,1.5,-0.65,-0.08,1.64
3.625,1.05,-0.89,-0.45,1.45
3.635,0.62,-0.9,-0.85,1.39
3.645,0.32,-0.73,-1.23,1.47
3.655,0.26,-0.55,-1.39,1.52
3.665,0.49,-0.35,-1.27,1.41
3.675,1.09,-0.08,-0.92,1.43
3.685,1.67,0.17,-0.47,1.74
3.695,2.08,0.38,0,2.12
3.705,2.51,0.65,0.58,2.66
3.715,2.9,0.87,1.12,3.23
3.725,3.23,1.02,1.52,3.71
3.735,3.33,1.09,1.65,3.88
3.744,3.19,1.06,1.46,3.66
3.754,2.82,0.96,1.01,3.15
3.764,2.39,0.88,0.35,2.57
3.774,2.08,0.85,-0.29,2.26
3.784,1.95,0.83,-0.88,2.29
3.794,1.83,0.84,-1.21,2.36
3.804,1.81,0.9,-1.3,2.4
3.814,1.82,0.92,-1.09,2.31
3.824,1.79,0.93,-0.76,2.16
3.834,1.73,0.94,-0.33,2
3.844,1.7,0.93,0.08,1.94
3.854,1.57,0.89,0.36,1.84
3.864,1.47,0.92,0.68,1.86
3.874,1.4,1.01,0.82,1.91
3.883,1.4,1.15,0.8,1.98
3.893,1.37,1.31,0.62,1.99
3.903,1.24,1.52,0.29,1.98
3.913,1.11,1.7,-0.02,2.03
3.923,0.98,1.83,-0.37,2.11
3.933,0.88,1.84,-0.7,2.16
3.943,0.86,1.83,-0.97,2.24
3.953,0.89,1.85,-1.23,2.39
3.963,0.83,1.92,-1.47,2.56
3.973,0.79,2,-1.69,2.73
3.983,0.77,2.05,-1.83,2.86
3.993,0.77,2.04,-1.96,2.93
4.003,0.71,1.94,-2.16,2.98
4.013,0.46,1.79,-2.26,2.92
4.022,0.07,1.64,-2.23,2.77
4.032,-0.29,1.49,-2.08,2.57
4.042,-0.49,1.31,-1.93,2.38
4.052,-0.62,1.14,-1.83,2.24
4.062,-0.76,1.02,-1.73,2.15
4.072,-0.92,1.07,-1.55,2.1
4.082,-1.09,1.15,-1.31,2.06
4.092,-1.21,1.27,-1,2.02
4.102,-1.26,1.38,-0.59,1.96
4.112,-1.2,1.37,-0.28,1.85
4.122,-1.1,1.29,-0.06,1.7
4.132,-1.1,1.2,0.04,1.63
4.142,-1.17,1.2,0.11,1.67
4.152,-1.17,1.2,0.13,1.68
4.162,-1.19,1.2,0.17,1.7
4.172,-1.21,1.17,0.21,1.7
4.181,-1.27,1.07,0.36,1.7
4.191,-1.4,0.96,0.55,1.78
4.201,-1.5,0.83,0.78,1.88
4.211,-1.64,0.71,1.04,2.07
4.221,-1.91,0.62,1.37,2.43
4.231,-2.13,0.48,1.68,2.75
4.241,-2.24,0.31,1.81,2.89
4.251,-2.2,0.33,1.83,2.88
4.261,-2.09,0.54,1.8,2.81
4.271,-1.81,0.89,1.82,2.72
4.281,-1.34,1.29,2.03,2.75
4.291,-0.66,1.68,2.55,3.12
4.301,0.09,1.79,3.17,3.65
4.311,0.56,1.5,3.66,3.99
4.32,0.69,1.01,4.12,4.3
4.33,0.58,0.37,4.35,4.4
4.34,0.15,-0.38,4.27,4.29
4.35,-0.48,-1.06,3.86,4.03
4.36,-1.06,-1.55,3.07,3.6
4.37,-1.44,-1.79,1.97,3.03
4.38,-1.55,-1.8,0.72,2.49
4.39,-1.42,-1.62,-0.4,2.19
4.4,-1.08,-1.22,-1.27,2.07
4.41,-0.64,-0.78,-1.85,2.11
4.42,-0.26,-0.37,-2.07,2.12
4.43,0,-0.06,-1.91,1.91
4.44,0.25,0,-1.29,1.32
4.45,0.54,-0.16,-0.43,0.7
4.46,0.53,-0.39,0.32,0.73
4.469,0.29,-0.59,0.82,1.05
4.479,-0.12,-0.82,1.1,1.38
4.489,-0.43,-1.13,1.13,1.66
4.499,-0.56,-1.39,0.93,1.77
4.509,-0.62,-1.52,0.56,1.74
4.519,-0.65,-1.45,0.12,1.59
4.529,-0.51,-1.28,-0.31,1.41
4.539,-0.37,-1.08,-0.64,1.31
4.549,-0.16,-0.85,-0.86,1.22
4.559,0,-0.57,-0.93,1.09
4.569,0.14,-0.35,-0.91,0.98
4.579,0.21,-0.33,-0.95,1.03
4.589,0.26,-0.42,-1.13,1.23
4.599,0.12,-0.49,-1.37,1.46
4.609,-0.12,-0.45,-1.63,1.7
4.618,-0.29,-0.35,-1.82,1.88
4.628,-0.34,-0.27,-1.94,1.99
4.638,-0.43,-0.21,-2,2.06
4.648,-0.52,-0.2,-1.92,2
4.658,-0.59,-0.22,-1.71,1.83
4.668,-0.53,-0.24,-1.42,1.53
4.678,-0.47,-0.21,-1.2,1.3
4.688,-0.46,-0.09,-1.11,1.2
4.698,-0.42,0.02,-1.15,1.23
4.708,-0.33,0.07,-1.2,1.25
4.718,-0.24,0.06,-1.23,1.25
4.728,-0.17,0.01,-1.17,1.19
4.738,-0.19,-0.06,-1.11,1.13
4.748,-0.18,-0.23,-1.04,1.08
4.758,-0.16,-0.44,-0.99,1.1
4.767,-0.17,-0.59,-0.95,1.13
4.777,-0.2,-0.68,-0.99,1.22
4.787,-0.19,-0.69,-1.11,1.32
4.797,-0.17,-0.56,-1.27,1.4
4.807,-0.03,-0.52,-1.32,1.41
4.817,0.23,-0.55,-1.2,1.34
4.827,0.53,-0.56,-0.89,1.18
4.837,0.73,-0.63,-0.42,1.05
4.847,0.83,-0.73,0.07,1.11
4.857,0.77,-0.8,0.41,1.18
4.867,0.45,-0.68,0.54,0.98
4.877,-0.14,-0.38,0.24,0.47
4.887,-0.47,-0.17,-0.16,0.53
4.896,-0.38,-0.18,-0.5,0.65
4.907,-0.21,-0.34,-0.65,0.76
4.916,-0.17,-0.47,-0.82,0.95
4.926,-0.05,-0.66,-0.95,1.15
4.936,0.32,-0.86,-0.75,1.19
4.946,0.71,-0.82,0.08,1.09
4.956,0.91,-0.54,1.39,1.74
4.966,0.92,-0.46,2.72,2.9
4.976,0.89,-0.63,3.94,4.09
4.986,0.93,-0.81,4.96,5.11
4.996,0.87,-1.02,5.53,5.69
5.006,0.8,-1.12,5.66,5.83
5.016,0.95,-1.01,5.45,5.63
5.026,1.36,-0.72,4.87,5.1
5.035,1.95,-0.25,4.06,4.51
5.045,2.43,0.27,3.24,4.06
5.055,2.74,0.69,2.5,3.78
5.066,2.79,0.81,1.86,3.45
5.075,2.61,0.64,1.2,2.94
5.085,2.23,0.28,0.5,2.31
5.095,1.69,-0.11,-0.2,1.7
5.105,1.21,-0.35,-0.88,1.54
5.115,0.85,-0.5,-1.48,1.78
5.125,0.67,-0.59,-2.04,2.23
5.135,0.62,-0.59,-2.55,2.69
5.145,0.57,-0.53,-2.97,3.07
5.155,0.6,-0.37,-3.27,3.34
5.165,0.63,-0.18,-3.55,3.61
5.175,0.59,0.08,-3.79,3.83
5.185,0.54,0.33,-3.95,4
5.195,0.47,0.49,-4.09,4.15
5.204,0.38,0.55,-4.14,4.19
5.214,0.16,0.52,-4.06,4.09
5.224,-0.14,0.45,-3.92,3.95
5.234,-0.53,0.32,-3.72,3.77
5.244,-0.84,0.2,-3.46,3.57
5.254,-1.15,0.06,-3.2,3.4
5.264,-1.43,0.01,-2.9,3.23
5.274,-1.6,0.04,-2.57,3.02
5.284,-1.64,0.15,-2.14,2.7
5.294,-1.52,0.31,-1.62,2.24
5.304,-1.34,0.45,-1.05,1.76
5.314,-1.25,0.68,-0.43,1.49
5.324,-1.14,0.95,0.15,1.49
5.334,-1.13,1.19,0.59,1.74
5.344,-1.25,1.33,0.95,2.05
5.353,-1.43,1.39,1.23,2.35
5.363,-1.63,1.4,1.41,2.57
5.373,-1.74,1.41,1.43,2.66
5.383,-1.73,1.47,1.3,2.61
5.393,-1.64,1.63,1.04,2.54
5.403,-1.59,1.84,0.77,2.55
5.413,-1.53,1.92,0.59,2.53
5.423,-1.44,1.83,0.54,2.39
5.433,-1.34,1.63,0.62,2.2
5.443,-1.46,1.4,0.88,2.21
5.453,-1.62,1.08,1.25,2.31
5.463,-1.62,0.73,1.51,2.33
5.473,-1.62,0.44,1.74,2.42
5.482,-1.56,0.22,1.96,2.52
5.492,-1.63,0.2,2.09,2.66
5.502,-1.89,0.42,1.97,2.76
5.512,-2.14,0.77,1.66,2.81
5.522,-2.12,1.05,1.22,2.66
5.532,-1.82,1.25,0.89,2.38
5.542,-0.99,1.33,0.68,1.79
5.552,0.18,1.17,0.9,1.49
5.562,0.95,0.83,1.83,2.23
5.572,1.09,0.22,3.2,3.39
5.582,0.63,-0.63,4.44,4.52
5.592,-0.3,-1.63,5.28,5.53
5.602,-1.24,-2.56,5.55,6.24
5.612,-1.89,-3.23,5.27,6.47
5.622,-2.06,-3.58,4.48,6.09
5.632,-1.76,-3.48,3.35,5.14
5.642,-0.93,-3.02,2.38,3.95
5.651,0.36,-2.38,1.8,3.01
5.661,1.65,-1.75,1.6,2.89
5.671,2.72,-1.37,1.54,3.41
5.681,3.48,-1.21,1.61,4.02
5.691,3.78,-1.29,1.77,4.37
5.701,3.47,-1.72,1.93,4.32
5.711,2.8,-2.24,1.93,4.07
5.721,1.94,-2.61,1.62,3.63
5.731,1.09,-2.78,1.11,3.19
5.741,0.61,-2.7,0.38,2.79
5.751,0.57,-2.4,-0.37,2.49
5.761,0.84,-2.01,-1,2.4
5.771,1.24,-1.55,-1.48,2.47
5.781,1.68,-0.97,-1.9,2.72
5.79,2.06,-0.36,-2.39,3.18
5.8,2.31,0.18,-2.84,3.67
5.81,2.26,0.56,-3.17,3.93
5.82,2.01,0.69,-3.31,3.93
5.83,1.63,0.57,-3.34,3.76
5.84,1.13,0.36,-3.34,3.54
5.85,0.56,0.15,-3.29,3.34
5.86,-0.02,-0.03,-3.06,3.06
5.87,-0.53,-0.21,-2.59,2.66
5.88,-0.98,-0.38,-2.05,2.3
5.89,-1.44,-0.55,-1.47,2.12
5.9,-1.89,-0.69,-0.93,2.21
5.91,-2.28,-0.86,-0.47,2.48
5.92,-2.54,-1.03,-0.12,2.74
5.929,-2.66,-1.06,0.18,2.87
5.94,-2.7,-0.99,0.41,2.9
5.949,-2.58,-0.87,0.61,2.79
5.959,-2.31,-0.78,0.69,2.54
5.969,-1.98,-0.72,0.52,2.17
5.979,-1.65,-0.57,0.11,1.75
5.989,-1.45,-0.33,-0.3,1.52
5.999,-1.32,-0.09,-0.56,1.44
6.009,-1.06,0.02,-0.75,1.29
6.019,-0.85,0.05,-0.93,1.26
6.029,-0.68,0.14,-1.06,1.27
6.039,-0.41,0.22,-1.15,1.25
6.049,-0.12,0.22,-1.24,1.27
6.059,0.12,0.12,-1.25,1.26
6.069,0.25,-0.05,-1.2,1.23
6.078,0.26,-0.25,-1.14,1.19
6.088,0.19,-0.47,-1.02,1.14
6.098,0.11,-0.71,-0.8,1.08
6.108,0.06,-0.99,-0.5,1.11
6.118,0.01,-1.21,0.03,1.21
6.128,0.04,-1.08,0.84,1.37
6.138,0.01,-0.59,1.62,1.72
6.148,0.15,0.1,2.28,2.29
6.158,0.88,0.71,2.71,2.94
6.168,1.93,1,2.83,3.57
6.178,3.01,1.11,2.6,4.13
6.188,3.87,1,2.04,4.49
6.198,4.35,0.72,1.47,4.65
6.208,4.22,0.22,1.16,4.38
6.218,3.31,-0.56,1.45,3.66
6.228,2.07,-1.58,2.34,3.5
6.237,0.65,-2.68,3.5,4.45
6.247,-0.56,-3.56,4.62,5.86
6.257,-1.33,-4.03,5.39,6.86
6.267,-1.42,-3.99,5.73,7.13
6.277,-0.59,-3.27,5.57,6.49
6.287,0.9,-2.03,4.98,5.45
6.297,2.18,-0.69,4.31,4.88
6.307,3.25,0.57,3.79,5.02
6.317,3.84,1.21,3.33,5.23
6.327,3.82,1.09,2.97,4.96
6.337,3.03,0.34,2.56,3.98
6.347,1.78,-0.72,2.01,2.78
6.357,0.77,-1.38,1.46,2.16
6.367,0.11,-1.58,0.97,1.86
6.376,-0.07,-1.4,0.51,1.49
6.386,0.21,-1.03,0.21,1.07
6.396,0.79,-0.65,0.11,1.03
6.406,1.38,-0.33,-0.01,1.42
